key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
50,"召喚出寵物“風精靈娃娃”。
可惜不能說話呼啾。","模仿風精靈族外形的魔法人偶。材質是上等的風精靈絹布，上面還施加了風精靈族的獨特咒文。外表非常可愛，好像是仿照著剛出生不久的“神子”來做的。","傳說的神子……據說是
一千年才會誕生一次的
傳說中的風精靈族。
　　　　——弗里克希奧","咒文","令範圍內敵人的攻擊力降低50%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>15秒",40,30,4,False,True,False,False,False,4
51,"召喚出寵物“手指指標”。
支配萬物命運的神的指引。","據說是模仿了古神造型的魔法人偶。某個哥布林的神學者在爛醉之後宣稱這個世界是編號第14的世界，在最初的那個世界裡，萬物主宰的姿態就是個指指點點的白色手套。","好奇怪的形狀。
就像是手指一樣……
　　　　　——阿莉塞","惡魔的選擇","令範圍內敵人的防禦力降低50%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>15秒",55,40,3,False,False,True,False,False,4
52,"召喚出寵物“無敵號模型”。
傳說中的飛空艇，真想要個1:1的啊。","飛空艇的模型。原型是高風飛行社的創始人塔塔諾拉建造的無敵號飛空艇，因為這艘船沿用了大型船隻的設計，最終根本不能飛，浪費了大量的錢財，也是一段傳說了。","……想要打聽飛空艇的
情報？你真是個無知無
畏的冒險者啊。
　　　　　　——呂多瓦","航空支援","令範圍內我方寵物的攻擊力增加20。當該寵物為“機件”類型時，攻擊力增加40。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",50,75,4,False,False,True,False,False,3
53,"召喚出寵物“盧恩族玩偶”。
跟真人一樣可愛，而且沒有異味。","以利姆薩·羅敏薩著名的盧恩族街頭藝人扎扎盧恩為原型的魔法人偶。扎扎盧恩雖然紅極一時，但最後卻欠下一身債務。他後來為生活所迫，將自己的肖像使用權賣給了裁縫師行會。","金庫靈柩亭是禁止盧恩
人進入的。
　——金庫靈柩亭的保鑣","閃閃金幣","令使用特殊技點數的寵物追加設施特效“奧秘核石”。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",60,40,3,False,True,False,False,False,3
54,"召喚出寵物“巧兒黑陸行鳥”。
據說這種顏色的陸行鳥雛鳥將來會有飛行的能力？","小巧可愛的陸行鳥雛鳥。孵化出來時本來是黃色的，但是某天卻被一個戴著銀色首飾的男人染成了黑色。從那時起就作為黑陸行鳥生活了，最喜歡曼波舞曲。","嗯？怎麼在這裡有隻可
愛的陸行鳥呼啾？
　　　　　——迪露希奧","巧兒陷阱","設置陷阱。10秒後可通過點擊發動陷阱按鈕起爆。對範圍內的敵人造成260攻擊力的傷害。",55,75,2,False,False,True,False,False,2
55,"召喚出寵物“發條衛月”。
在任何情況下都不要試圖打開它的外殼……","模仿衛月造型的魔法人偶。曾經有個莽撞的音樂家想要去擋住衛月，結果自然是灰飛煙滅。金工師行會為了對他表示哀悼，製作了這個魔法人偶。內部材質不明。","衛月碎片的周圍及其
內部都潛藏著未知的
危險……
　　　　——安娜艾爾","解除限制","令使用特殊技點數的寵物的移動速度提高30%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",30,40,3,True,False,False,False,False,3
56,"召喚出寵物“精神吸取小妖”。
莫名的恐怖感中透露出一種另類的可愛。","僱員撿回來的奇怪生物。還挺親近對它好的人。但根據妖異學者所說，它好像是以死者遺骸為媒介來到物質界的妖異精神吸取者的幼體，會以人的精神為食。有種不可名狀的恐怖……","此怪物是妖異學者所認定的
“妖異十二階”中排位第五階
級的上級騎士級妖異。
　　　　　　　——弗朗德隆","小爆破","令範圍內敵人的攻擊力降低40%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",75,50,2,False,False,True,False,False,4
57,"召喚出寵物“不說話的蜂鳥”。
以前由海盜飼養的蜂鳥。很壞！","麥迪森船長所飼養的蜂鳥。雖然腹部受傷很嚴重，不過借由水神之力與主人一起重新復活，並捲土重來回到了沙斯塔夏溶洞。因為現在再也沒必要稱讚船長了，所以幾乎不怎麼說話了。","老大，很壞！
老大，很壞！
——貧嘴的蜂鳥","急事","將使用特殊技點數的寵物傳送回我方的中央萌寵之門。",50,35,3,False,False,False,False,False,9
58,"召喚出寵物“蜥蜴人玩偶”。
維妙維肖，驚天動地！","模仿蜥蜴人族外形的魔法人偶。是灰黨的鍛造師納爾基·冬參考冒險者帶去的自走人偶後製造出來的。雖然是做來玩的，卻也貫徹著灰黨追求至強的精神，是一個堅強的戰士。","雖然我看起來是貓魅，
但我的心是蜥蜴人族。
　　　　　——璐恩·夏","驚天動地","令範圍內我方寵物的防禦力增加10。當該寵物為“玩偶”類型時，防禦力增加30。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",30,25,4,False,True,False,False,False,3
59,"召喚出寵物“鳥人玩偶”。
它相信它能飛翔，它相信它能觸摸天空，可惜它不能。","長風空力團的團員們學習人類的技術做出來的魔法人偶。參考了塔塔拉姆所帶來的金工師行會的人偶，做出了又野性又邪氣的成品。脾氣簡直和它的製作人們一個模型出來的。","居然將鳥人族與人類的
技術融合！而且還懷有
這麼壯大的夢想！
　　　　　——塔塔拉姆","放鳥過來","令使用特殊技點數的寵物的防禦力增加40。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",40,30,2,False,True,False,True,False,3
60,"召喚出寵物“地靈娃娃”。
嘀鈴鈴，嘀鈴鈴，地靈娃娃伴你同行。","模仿地靈族外形的魔法人偶。實際上是第789團輔祭巴戈為了讓敵人大意而製造的人形炸彈。因為第789團商人隨意地給拿來當作商品，所以肚子裡面的危險炸彈並沒有被拆除。","完全無法理解地靈族的
世界。
　　　　　——爾·阿夏","諂媚","令範圍內敵人的攻擊力降低40%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",30,30,3,False,True,False,False,False,4
61,"召喚出寵物“魚人玩偶”。
手持三叉戰戟，掌管天下海域。可惜不會游泳。","模仿魚人族外形的魔法人偶。諾布一夥的兄長們造出來給弟弟們玩的東西。手中持有捕魚用的三叉戟，將魚人族戰士的形貌表現得維妙維肖。但是不能下水。","作為魚人族的戰士，
必須要處變不驚。
　　　　　　——諾布","呼嘶","打消範圍內敵人的所有強化效果。",45,40,4,False,True,False,False,False,6
62,"召喚出寵物“魔像丙”。
魔像丙 站起來了 想要成為同伴 正在看著你！","在艾奧傑亞出現了未知的魔像，前去調查的人發現了這隻小傢伙，看它好像很想成為同伴就收留了它。魔像丙是當時給它取的暱稱。","魔像丙　站起來了
想要成為同伴
正在看著你！
　　　——古代諺語","蓄力","令使用特殊技點數的寵物的防禦力增加40。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",30,35,2,True,False,False,False,False,3
63,"召喚出寵物“香托托人偶”。
黑色惡魔留下的魔法人偶，壯觀非凡。","黑色惡魔留下的魔法人偶，壯觀非凡。製作者在其中灌輸了強大的魔力，讓它能夠像活物一樣自由行動。如果將它丟棄的話好像會遭到詛咒，請切記。","哦呵呵呵呵！
　　　——香托托","怒打擊","令使用特殊技點數的寵物的攻擊力增加40。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>15秒",45,60,2,False,True,False,True,False,3
64,"召喚出寵物“艾德薇雅人偶”。
偶爾會變裝成平民家的女兒，她的父王又要鬧得滿城風雨了。","人偶的原型是索恩朝時代的艾德薇雅公主。是為了在女兒節期間開辦的公主人偶大賽上展出而製作的。和它的原型一樣，對外面的世界充滿了好奇心。","她是烏爾達哈索恩朝時代
的公主。據說公主的失蹤
事件就是女兒節的起源。
　　　　　　——管家之王","公主人偶大賽","讓範圍內的敵人增加“玩偶”類型的弱點。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",50,50,4,False,False,True,False,False,4
65,"召喚出寵物“發條太陽”。
我有一個美麗的願望，世界每一個角落都會變得溫暖又明亮。
利用“戳指”可以改變上下位置。","可以用“戳指”來調整其高度的發光燈。因為烏爾達哈的某位貴婦感覺強光可以掩飾自己臉上的小皺紋，所以非常想要一個可以始終浮在空中的自動發光器。這個小太陽就是鍊金術師行會為此而做的。","如果我們不去外面曬曬太
陽的話，就會變得無精打
采，還會生病的呼啾。
　　　　　　——拉琪西奧","日照","令使用特殊技點數的寵物的防禦力增加40。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",35,50,3,False,False,True,False,False,3
66,"召喚出寵物“軟軟墊子”。
時刻準備著從堅硬的地面上保護你的屁屁。","裁縫師行會製作的最高級軟墊。由號稱對屁股感受最有研究的裁縫師行會會長雷多倫特·羅斯親自縫製，據說坐上去的感受舒服無比。","那個不中用的學者整天
都在墊子上睡覺呼啾。
　　　　　——歐姆希奧","小憩","打消範圍內敵我雙方身上的附加效果。",30,40,4,False,False,True,False,False,6
67,"召喚出寵物“光之戰偶”。
“當世界被黑暗侵染之時，三位光之戰偶將會現身於世。”","以古代的“光之戰士”為原型的魔法人偶。在傳說裡，世界被黑暗籠罩時，突然出現了一群擁有各種能力的年輕人，據說他們在拯救了這個世界後就返回了他們的世界。留下的只有他們給萬物帶來的光芒……","由於靈災的後遺症的影
響，我們都想不起光之
戰士的容貌了……
　　——吉莉·阿里亞珀","無","",100,100,3,False,False,False,False,False,0
68,"","以古代的“光之戰士”為原型的魔法人偶。在傳說裡，世界被黑暗籠罩時，突然出現了一群擁有各種能力的年輕人，據說他們在拯救了這個世界後就返回了他們的世界。留下的只有他們給萬物帶來的光芒……","由於靈災的後遺症的影
響，我們都想不起光之
戰士的容貌了……
　　——吉莉·阿里亞珀","疾風怒號","令範圍內敵人的攻擊力降低50%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>15秒",25,35,1,True,True,False,False,True,4
69,"","以古代的“光之戰士”為原型的魔法人偶。在傳說裡，世界被黑暗籠罩時，突然出現了一群擁有各種能力的年輕人，據說他們在拯救了這個世界後就返回了他們的世界。留下的只有他們給萬物帶來的光芒……","由於靈災的後遺症的影
響，我們都想不起光之
戰士的容貌了……
　　——吉莉·阿里亞珀","微療傷","令範圍內我方寵物恢復HP100。當該寵物為“玩偶”類型時，恢復HP150。",30,35,3,False,False,True,False,False,7
70,"","以古代的“光之戰士”為原型的魔法人偶。在傳說裡，世界被黑暗籠罩時，突然出現了一群擁有各種能力的年輕人，據說他們在拯救了這個世界後就返回了他們的世界。留下的只有他們給萬物帶來的光芒……","由於靈災的後遺症的影
響，我們都想不起光之
戰士的容貌了……
　　——吉莉·阿里亞珀","微型火焰","讓範圍內的敵人增加“玩偶”類型的弱點。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",40,35,3,False,False,True,False,False,4
71,"召喚出寵物“袖珍領袖”。
為了財富為了國家；為了寧靜、純潔與高潔；直至大海吞噬一切。","各城邦的大國防聯軍為了進行宣傳而製作的魔法人偶，頒發給了對組織有突出貢獻的人。原型就是各自的領袖：黑渦團的梅爾維布提督、不滅隊的勞班局長、雙蛇黨的嘉恩·艾·神納。","不，只是那些首腦們迷失
了方向，我只是給他們點
上了指引方向的燈火。
　　　　　　——敏菲利亞","無","",100,100,3,False,False,False,False,False,0
72,"","各城邦的大國防聯軍為了進行宣傳而製作的魔法人偶，頒發給了對組織有突出貢獻的人。原型就是各自的領袖：黑渦團的梅爾維布提督、不滅隊的勞班局長、雙蛇黨的嘉恩·艾·神納。","不，只是那些首腦們迷失
了方向，我只是給他們點
上了指引方向的燈火。
　　　　　　——敏菲利亞","殲滅","將召喚寵物的複唱時間縮短一半。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",40,40,4,True,False,False,False,False,9
