key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
313,"法厄同",0,"",0,0,1,0,0,3790,2,1,45,70,85,1,2,49,895,"SE_Bt_Etc_IxionWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_IxionBye",20,20,False,True,0,0,0,0,249,4250,3321,100,False,0,0,70,0,0,False,False,False,False,False,0,0,False,False,9,19,39,False,40,False
314,"粉紅",0,"",0,0,1,0,0,3837,2,1,45,70,15,1,0,122,895,"SE_Bt_Etc_ElephantWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ElephantBye",20,10,False,True,0,0,0,0,250,4251,3341,100,False,0,0,60,0,0,False,False,False,False,False,0,0,False,False,0,18,39,False,38,False
315,"煬火猞猁",0,"",0,0,1,0,0,3792,2,1,45,70,70,1,2,1,961,"SE_Bt_Etc_Mount_Maju_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Maju_bye",20,10,False,True,0,0,0,0,251,4252,30404,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,9,21,41,False,42,False
316,"魔導復仇者金色塗裝特製型",0,"",0,0,1,0,0,3793,2,1,45,15,15,1,0,53,815,"SE_Bt_Etc_MekagoriraWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MekagoriraBye",20,10,False,True,0,0,0,0,252,4253,10092,100,False,12,3,50,0,0,False,False,False,False,False,0,0,False,False,0,23,41,False,40,False
317,"克律索馬羅斯",0,"",0,0,1,0,0,3794,2,1,45,85,85,1,2,85,815,"SE_Bt_Etc_SheepWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_SheepBye",20,10,False,True,0,0,0,0,253,4254,3401,100,False,9,3,60,0,0,False,False,False,False,False,0,0,False,False,9,19,41,False,40,False
318,"加隆德GL-IS",0,"",0,0,1,0,0,3822,2,1,45,70,70,1,2,127,985,"SE_Bt_Etc_Mount_Sidecar_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_Sidecar_bye",0,10,False,True,0,0,0,0,263,4256,10200,100,False,0,0,60,1,0,False,False,False,False,False,80,80,False,False,6,19,39,False,38,False
319,"巨型鈍口螈",0,"",0,0,1,0,0,3823,2,1,45,70,70,1,2,126,980,"SE_Bt_Etc_Mount_WooperLooper_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_WooperLooper_bye",20,10,False,True,0,0,0,0,255,4257,7120,100,False,0,0,60,0,0,True,False,False,False,False,80,80,False,False,18,21,41,False,40,False
320,"新生鳳凰",0,"",0,0,1,0,0,3858,2,1,45,70,70,1,2,46,358,"SE_Bt_Etc_Mount_10thPhoenix_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_10thPhoenix_bye",20,10,False,False,0,0,0,0,256,4258,5061,100,False,0,0,60,0,64,True,True,False,False,False,80,80,False,False,18,19,37,False,37,False
321,"蕩悠悠",0,"",0,0,1,0,0,3903,2,1,45,70,70,1,2,128,981,"SE_Bt_Etc_Mount_VVD2-ObakeChochin_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_VVD2-ObakeChochin_bye",20,10,False,True,0,0,0,0,257,4259,7130,100,False,0,0,60,0,0,True,False,False,False,False,80,80,False,False,18,21,37,False,37,False
322,"獅子王子",0,"",0,0,1,0,0,3904,2,1,45,70,70,1,2,129,982,"SE_Bt_Etc_Mount_VVD2-Nue_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_VVD2-Nue_bye",20,10,False,True,0,0,0,0,258,4260,3570,65,False,0,6,70,0,0,False,False,False,False,False,80,80,False,False,9,19,39,False,40,False
323,"影狼",0,"",0,0,1,0,0,3821,2,1,45,70,70,1,2,125,637,"SE_Bt_Etc_Mount_KageOh_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_KageOh_bye",20,10,False,True,0,0,0,0,259,4261,3580,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,20,41,False,42,False
324,"魔法兒童床",0,"",0,0,1,0,0,3860,2,1,45,85,85,1,0,41,895,"SE_Bt_Etc_Mount_BedKusocho_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_BedKusocho_bye",0,10,False,False,0,0,0,0,260,4262,16091,100,False,0,0,70,0,0,True,False,False,False,False,0,0,False,False,8,18,37,False,37,False
325,"暗影猞猁",0,"",0,0,1,0,0,3859,2,1,45,70,70,1,2,1,979,"SE_Bt_Etc_Mount_Maju_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Maju_bye",20,10,False,True,0,0,0,0,261,4263,30405,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,9,21,41,False,42,False
326,"托加爾",0,"",0,0,1,0,0,3972,2,1,45,70,70,1,2,132,20011,"SE_Bt_Etc_Mount_SXT_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_SXT_bye",20,10,False,True,0,0,0,0,264,4266,40020,100,False,0,0,60,0,67,False,True,False,False,False,80,80,False,False,8,19,41,False,42,False
327,"方舟",0,"",0,0,1,0,0,3973,2,1,45,15,15,1,2,135,20097,"SE_Bt_Etc_Mount_CEArk_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_CEArk_bye",0,10,False,False,0,0,0,0,265,4267,11110,100,False,0,0,60,0,0,True,False,False,False,False,80,80,False,False,17,18,37,False,37,False
328,"巴哈姆特·幽願",0,"",0,0,1,0,0,3974,2,1,15,70,70,1,2,134,998,"SE_Bt_Etc_Mount_FF4-Bahamut_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_FF4-Bahamut_bye",20,10,False,True,0,0,0,0,266,4268,30450,100,False,0,0,60,0,0,True,False,False,False,False,80,80,False,False,16,17,37,False,37,False
329,"弦月",0,"",0,0,1,0,0,3975,2,1,45,70,70,1,2,0,638,"SE_Bt_Etc_Mount_Tsuki_to_Leporrit_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Tsuki_to_Leporrit_bye",20,10,False,True,0,0,0,0,267,4269,16150,100,False,0,0,60,0,0,True,False,False,False,False,80,80,False,False,18,22,37,False,37,False
330,"糖豆犀牛",0,"",0,0,1,0,0,3976,2,1,45,70,70,1,2,133,20021,"SE_Bt_Etc_Mount_FGS_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_FGS_bye",0,10,False,False,0,0,0,0,268,4270,40900,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,19,37,False,37,False
331,"壓迫者",0,"",0,0,1,0,0,3977,2,1,45,15,15,1,2,131,895,"SE_Bt_Etc_Mount_Yosai_2soku_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_Yosai_2soku_bye",0,10,False,True,0,0,0,0,269,4271,10620,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,18,37,False,37,False
332,"深淵猞猁",0,"",0,0,1,0,0,4015,2,1,45,70,70,1,2,1,995,"SE_Bt_Etc_Mount_Maju_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Maju_bye",20,10,False,True,0,0,0,0,270,4272,30406,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,9,21,41,False,42,False
333,"月光仙人掌",0,"",0,0,1,0,0,3743,2,1,45,70,70,1,2,130,895,"SE_Bt_Etc_Mount_UchuSaboten_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_UchuSaboten_bye",20,10,False,True,0,0,0,0,271,4273,1081,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,19,39,False,38,False
334,"斯塔緹絲幻影",0,"",0,0,1,0,0,3978,2,1,45,70,70,1,2,0,996,"SE_Bt_Etc_Mount_Nimue_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Nimue_bye",20,10,False,True,65537,65537,65537,0,272,4274,5070,100,False,0,0,60,0,0,True,False,False,False,False,80,80,False,False,18,21,37,False,37,False
335,"加隆德GL-IIT",0,"",0,0,1,0,0,4012,2,1,20,15,15,1,2,136,943,"SE_Bt_Etc_Mount_TractorBike_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_TractorBike_bye",0,10,False,True,0,0,0,0,273,4275,10191,100,False,0,0,60,1,0,False,False,False,False,False,80,80,False,False,8,19,39,False,40,False
336,"皮蒂",0,"",0,0,1,0,0,4013,4,1,45,15,15,1,2,0,895,"SE_Bt_Etc_GuuBooWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_GuuBooBye",15,9,False,True,0,0,0,0,274,4276,1002,100,False,0,0,60,0,66,False,True,False,False,False,0,0,False,False,8,19,39,False,40,False
337,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
338,"庫阿庫阿",0,"",0,0,1,0,0,4011,2,1,45,70,70,1,2,1,997,"SE_Bt_Etc_Mount_SenreijuCu_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_SenreijuCu_bye",20,10,False,True,0,0,0,0,276,4278,3590,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,9,19,39,False,42,False
339,"海島皮里福爾",0,"",0,0,1,0,0,4020,2,1,45,15,15,1,2,1,943,"SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,277,4279,1156,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
340,"海島沙漠玫瑰",0,"",0,0,1,0,0,4021,2,1,45,15,15,1,2,1,943,"SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,278,4280,1157,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
341,"",0,"",0,0,1,0,0,4013,4,1,45,15,15,1,2,0,895,"SE_Bt_Etc_GuuBooWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_GuuBooBye",15,9,False,True,0,0,0,0,-1,0,0,100,False,0,0,60,0,65,False,False,False,False,False,0,0,False,False,8,19,39,False,40,False
342,"小鳴鼠",0,"",0,0,1,0,0,4060,2,1,45,70,70,1,2,138,895,"SE_Bt_Etc_Mount_BladeMomonga_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_BladeMomonga_bye",20,10,False,True,0,0,0,0,280,4292,3600,100,False,0,0,60,0,69,False,True,False,False,False,80,80,False,False,8,23,41,False,42,False
343,"飛梭A9",0,"",0,0,1,0,0,4061,2,1,45,70,70,1,2,139,895,"SE_Bt_Etc_Mount_9thAirBike_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_9thAirBike_bye",0,10,False,True,0,0,0,0,281,4281,10210,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,10,24,41,False,40,False
344,"羊駝",0,"",0,0,1,0,0,4073,2,1,45,70,70,1,2,137,895,"SE_Bt_Etc_Mount_Alpaca_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Alpaca_bye",20,10,False,True,0,0,0,0,279,4282,3610,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
345,"天災之翼",0,"",0,0,1,0,0,4074,2,1,45,70,70,1,2,1,20095,"SE_Bt_Etc_Mount_Wing_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Wing_bye",0,10,False,True,0,0,0,0,282,4283,30500,100,False,0,0,60,0,0,True,False,False,False,False,80,80,False,False,18,21,37,False,37,False
346,"奇蹟之翼",0,"",0,0,1,0,0,4075,2,1,45,70,70,1,2,1,20096,"SE_Bt_Etc_Mount_Wing_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Wing_bye",0,10,False,True,0,0,0,0,283,4284,30501,100,False,0,0,60,0,0,True,False,False,False,False,80,80,False,False,18,21,37,False,37,False
347,"外勤機",0,"",0,0,1,0,0,4076,2,1,45,15,15,1,2,1,895,"SE_Bt_Etc_Mount_Guideroid_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_Guideroid_bye",0,10,False,True,0,0,0,0,284,4285,11120,100,False,0,0,60,0,68,True,True,False,False,False,80,80,False,False,18,21,39,False,38,False
348,"梅瓦皮亞拉",0,"",0,0,1,0,0,4077,2,1,45,70,70,1,2,141,895,"SE_Bt_Etc_Mount_Capybara_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Capybara_bye",20,10,False,True,0,0,0,0,285,4286,3620,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,9,21,39,False,38,False
349,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
350,"犎牛",0,"",0,0,1,0,0,4231,2,1,45,70,70,1,2,124,895,"SE_Bt_Etc_Mount_AmericanBison_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_AmericanBison_bye",20,10,False,True,0,0,0,0,287,4288,3630,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
351,"烏勒爾",0,"",0,0,1,0,0,4232,2,1,45,15,50,1,2,25,895,"SE_Bt_Etc_Mount_ArmoredWyvern_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_ArmoredWyvern_bye",20,20,False,True,0,0,0,0,288,4289,1021,100,False,9,3,100,0,0,False,False,False,False,False,0,0,False,False,8,21,39,False,38,False
352,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
353,"半機器龜",0,"",0,0,1,0,0,4234,2,1,45,15,15,1,0,15,895,"SE_Bt_Etc_Mount_AdamanCyber_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_AdamanCyber_bye",5,3,False,True,0,0,0,0,290,4291,3271,65,False,0,0,70,0,0,False,False,False,False,False,0,0,False,False,0,0,37,False,37,False
354,"浪祖",0,"",0,0,1,0,0,4276,2,1,45,15,60,1,2,27,895,"SE_Bt_Etc_ZooWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ZooBye",20,20,False,True,0,0,0,0,291,4293,1032,55,False,9,3,55,0,0,False,False,False,False,False,0,0,False,False,8,21,41,False,40,False
355,"",0,"",0,0,1,0,0,4073,2,1,45,70,70,1,2,137,895,"SE_Bt_Etc_Mount_Alpaca_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Alpaca_bye",20,10,False,True,0,0,0,0,-1,0,0,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
356,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
357,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
358,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
359,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
360,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
361,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
362,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
363,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
364,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
365,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
366,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
367,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
368,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
369,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
370,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
371,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
372,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
373,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
374,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
375,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
376,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
377,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
378,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
379,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
380,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
381,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
382,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
383,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
384,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
385,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
386,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
387,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
388,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
389,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
390,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
391,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
392,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
393,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
394,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
395,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
396,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
397,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
398,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
399,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
400,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
